Codigo Secção,Secção,Código Divisão,Divisão,Código Grupo,Grupo,Código Classe,Classe,Código Subclasse,Subclasse
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,29.41-7 Fabricação de peças e acessórios para o sistema motor de veículos automotores,29.41-7 Fabricação de peças e acessórios para o sistema motor de veículos automotores,2941-7/00,2941-7/00 Fabricação de peças e acessórios para o sistema motor de veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,29.42-5 Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores,29.42-5 Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores,2942-5/00,2942-5/00 Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,29.43-3 Fabricação de peças e acessórios para o sistema de freios de veículos automotores,29.43-3 Fabricação de peças e acessórios para o sistema de freios de veículos automotores,2943-3/00,2943-3/00 Fabricação de peças e acessórios para o sistema de freios de veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,29.44-1 Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores,29.44-1 Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores,2944-1/00,2944-1/00 Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,"29.45-0 Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias","29.45-0 Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",2945-0/00,"2945-0/00 Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.4,29.4 Fabricação de peças e acessórios para veículos automotores,29.49-2 Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,29.49-2 Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,2949-2/01,2949-2/01 Fabricação de bancos e estofados para veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,29,"29 FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",29.5,29.5 Recondicionamento e recuperação de motores para veículos automotores,29.50-6 Recondicionamento e recuperação de motores para veículos automotores,29.50-6 Recondicionamento e recuperação de motores para veículos automotores,2950-6/00,2950-6/00 Recondicionamento e recuperação de motores para veículos automotores
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.1,30.1 Construção de embarcações,30.11-3 Construção de embarcações e estruturas flutuantes,30.11-3 Construção de embarcações e estruturas flutuantes,3011-3/01,3011-3/01 Construção de embarcações de grande porte
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.1,30.1 Construção de embarcações,30.12-1 Construção de embarcações para esporte e lazer,30.12-1 Construção de embarcações para esporte e lazer,3012-1/00,3012-1/00 Construção de embarcações para esporte e lazer
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.3,30.3 Fabricação de veículos ferroviários,"30.31-8 Fabricação de locomotivas, vagões e outros materiais rodantes","30.31-8 Fabricação de locomotivas, vagões e outros materiais rodantes",3031-8/00,"3031-8/00 Fabricação de locomotivas, vagões e outros materiais rodantes"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.3,30.3 Fabricação de veículos ferroviários,30.32-6 Fabricação de peças e acessórios para veículos ferroviários,30.32-6 Fabricação de peças e acessórios para veículos ferroviários,3032-6/00,3032-6/00 Fabricação de peças e acessórios para veículos ferroviários
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.4,30.4 Fabricação de aeronaves,30.41-5 Fabricação de aeronaves,30.41-5 Fabricação de aeronaves,3041-5/00,3041-5/00 Fabricação de aeronaves
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.4,30.4 Fabricação de aeronaves,"30.42-3 Fabricação de turbinas, motores e outros componentes e peças para aeronaves","30.42-3 Fabricação de turbinas, motores e outros componentes e peças para aeronaves",3042-3/00,"3042-3/00 Fabricação de turbinas, motores e outros componentes e peças para aeronaves"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.5,30.5 Fabricação de veículos militares de combate,30.50-4 Fabricação de veículos militares de combate,30.50-4 Fabricação de veículos militares de combate,3050-4/00,3050-4/00 Fabricação de veículos militares de combate
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.9,30.9 Fabricação de equipamentos de transporte não especificados anteriormente,30.91-1 Fabricação de motocicletas,30.91-1 Fabricação de motocicletas,3091-1/01,3091-1/01 Fabricação de motocicletas
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.9,30.9 Fabricação de equipamentos de transporte não especificados anteriormente,30.92-0 Fabricação de bicicletas e triciclos não-motorizados,30.92-0 Fabricação de bicicletas e triciclos não-motorizados,3092-0/00,"3092-0/00 Fabricação de bicicletas e triciclos não motorizados, peças e acessórios"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,30,"30 FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",30.9,30.9 Fabricação de equipamentos de transporte não especificados anteriormente,30.99-7 Fabricação de equipamentos de transporte não especificados anteriormente,30.99-7 Fabricação de equipamentos de transporte não especificados anteriormente,3099-7/00,3099-7/00 Fabricação de equipamentos de transporte não especificados anteriormente
C,INDÚSTRIAS DE TRANSFORMAÇÃO,31,31 FABRICAÇÃO DE MÓVEIS,31.0,31.0 Fabricação de móveis,31.01-2 Fabricação de móveis com predominância de madeira,31.01-2 Fabricação de móveis com predominância de madeira,3101-2/00,3101-2/00 Fabricação de móveis com predominância de madeira
C,INDÚSTRIAS DE TRANSFORMAÇÃO,31,31 FABRICAÇÃO DE MÓVEIS,31.0,31.0 Fabricação de móveis,31.02-1 Fabricação de móveis com predominância de metal,31.02-1 Fabricação de móveis com predominância de metal,3102-1/00,3102-1/00 Fabricação de móveis com predominância de metal
C,INDÚSTRIAS DE TRANSFORMAÇÃO,31,31 FABRICAÇÃO DE MÓVEIS,31.0,31.0 Fabricação de móveis,"31.03-9 Fabricação de móveis de outros materiais, exceto madeira e metal","31.03-9 Fabricação de móveis de outros materiais, exceto madeira e metal",3103-9/00,"3103-9/00 Fabricação de móveis de outros materiais, exceto madeira e metal"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,31,31 FABRICAÇÃO DE MÓVEIS,31.0,31.0 Fabricação de móveis,31.04-7 Fabricação de colchões,31.04-7 Fabricação de colchões,3104-7/00,3104-7/00 Fabricação de colchões
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.1,"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes",32.11-6 Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,32.11-6 Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,3211-6/01,3211-6/01 Lapidação de gemas
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.1,"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes",32.12-4 Fabricação de bijuterias e artefatos semelhantes,32.12-4 Fabricação de bijuterias e artefatos semelhantes,3212-4/00,3212-4/00 Fabricação de bijuterias e artefatos semelhantes
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.2,32.2 Fabricação de instrumentos musicais,32.20-5 Fabricação de instrumentos musicais,32.20-5 Fabricação de instrumentos musicais,3220-5/00,"3220-5/00 Fabricação de instrumentos musicais, peças e acessórios"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.3,32.3 Fabricação de artefatos para pesca e esporte,32.30-2 Fabricação de artefatos para pesca e esporte,32.30-2 Fabricação de artefatos para pesca e esporte,3230-2/00,3230-2/00 Fabricação de artefatos para pesca e esporte
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.4,32.4 Fabricação de brinquedos e jogos recreativos,32.40-0 Fabricação de brinquedos e jogos recreativos,32.40-0 Fabricação de brinquedos e jogos recreativos,3240-0/01,3240-0/01 Fabricação de jogos eletrônicos
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.5,32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32.50-7 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32.50-7 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,3250-7/01,"3250-7/01 Fabricação de instrumentos não eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.9,32.9 Fabricação de produtos diversos,"32.91-4 Fabricação de escovas, pincéis e vassouras","32.91-4 Fabricação de escovas, pincéis e vassouras",3291-4/00,"3291-4/00 Fabricação de escovas, pincéis e vassouras"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.9,32.9 Fabricação de produtos diversos,32.92-2 Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional,32.92-2 Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional,3292-2/01,3292-2/01 Fabricação de roupas de proteção e segurança e resistentes a fogo
C,INDÚSTRIAS DE TRANSFORMAÇÃO,32,32 FABRICAÇÃO DE PRODUTOS DIVERSOS,32.9,32.9 Fabricação de produtos diversos,32.99-0 Fabricação de produtos diversos não especificados anteriormente,32.99-0 Fabricação de produtos diversos não especificados anteriormente,3299-0/01,3299-0/01 Fabricação de guarda chuvas e similares
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,"33.11-2 Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos","33.11-2 Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",3311-2/00,"3311-2/00 Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.12-1 Manutenção e reparação de equipamentos eletrônicos e ópticos,33.12-1 Manutenção e reparação de equipamentos eletrônicos e ópticos,3312-1/02,"3312-1/02 Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.13-9 Manutenção e reparação de máquinas e equipamentos elétricos,33.13-9 Manutenção e reparação de máquinas e equipamentos elétricos,3313-9/01,"3313-9/01 Manutenção e reparação de geradores, transformadores e motores elétricos"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.14-7 Manutenção e reparação de máquinas e equipamentos da indústria mecânica,33.14-7 Manutenção e reparação de máquinas e equipamentos da indústria mecânica,3314-7/01,3314-7/01 Manutenção e reparação de máquinas motrizes não elétricas
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.15-5 Manutenção e reparação de veículos ferroviários,33.15-5 Manutenção e reparação de veículos ferroviários,3315-5/00,3315-5/00 Manutenção e reparação de veículos ferroviários
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.16-3 Manutenção e reparação de aeronaves,33.16-3 Manutenção e reparação de aeronaves,3316-3/01,"3316-3/01 Manutenção e reparação de aeronaves, exceto a manutenção na pista"
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.17-1 Manutenção e reparação de embarcações,33.17-1 Manutenção e reparação de embarcações,3317-1/01,3317-1/01 Manutenção e reparação de embarcações e estruturas flutuantes
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,33.1 Manutenção e reparação de máquinas e equipamentos,33.19-8 Manutenção e reparação de equipamentos e produtos não especificados anteriormente,33.19-8 Manutenção e reparação de equipamentos e produtos não especificados anteriormente,3319-8/00,3319-8/00 Manutenção e reparação de equipamentos e produtos não especificados anteriormente
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.2,33.2 Instalação de máquinas e equipamentos,33.21-0 Instalação de máquinas e equipamentos industriais,33.21-0 Instalação de máquinas e equipamentos industriais,3321-0/00,3321-0/00 Instalação de máquinas e equipamentos industriais
C,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"33 MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.2,33.2 Instalação de máquinas e equipamentos,33.29-5 Instalação de equipamentos não especificados anteriormente,33.29-5 Instalação de equipamentos não especificados anteriormente,3329-5/01,3329-5/01 Serviços de montagem de móveis de qualquer material
